Default Weights,Q121,Parents,Q127,Q128,Q129.1,NBA Fans,Q129.3,Q129.4,Q129.5,Q129.6,Q129.7,Q129.8,Version,Creatives,ProductAssociation_SmartSpeakers,ProductAssociation_SmartDisplays,ProductAssociation_Thermostats,ProductAssociation_SecurityCamera,ProductAssociation_Doorbells,ProductAssociation_SecuritySystems,ProductAssociation_Wifi,ProductAssociation_Smartphones,ProductAssociation_Noneoftheabove,ProductAssociation_IDK,Aided Awareness_GoogleNest,Aided Awareness_Amazon,Aided Awareness_Samsung,Aided Awareness_Apple,Aided Awareness_None,Consideration_GoogleNest,Consideration_Amazon,Consideration_Samsung,Consideration_Apple,Consideration_None,Purchase Intent,Perception_Easier,Perception_Helpful,Perception_ProductRange,Perception_Seamless,Perception_NotSeamless,Perception_None,CategoryConsideration_Speakers,CategoryConsideration_Displays,CategoryConsideration_Thermostats,CategoryConsideration_SecurityCameras,CategoryConsideration_Doorbells,CategoryConsideration_SecuritySystem,CategoryConsideration_Wifi,CategoryConsideration_Smartphones,CategoryConsideration_None,Enjoyment,Q166,Q167,Q168,Understanding,Relevance,Branding,Brand Appeal,Distinctiveness,Q175,Q176,Q177
1.851851821,14,0,0,1,1,1,1,1,1,1,1,2,0,Control,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,0,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,,,,,,,,,,,,
1.666666627,13,0,0,1,1,1,1,2,2,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,1,1,2,1,0,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,0,1,0,0,0,1,0,1,No,Moth,Nothing 
0.833333313,30,1,0,1,2,1,2,2,1,2,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,
1.666666627,11,0,0,1,1,2,2,2,2,1,1,1,2,Mini Xmas V2 :15s,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,0,0,1,1,0,1,The convenience of the product for the average person ,Nothing ,The use of showing the product and the benefits of it 
0.724637687,26,0,0,0,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,1,1,4,2,2,1,2,1,1,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,The Google nest mini is a smaller but full featured product.,Nothing,Quick and to the point
0.75757575,29,1,0,0,2,1,1,2,1,1,1,1,1,Mini Xmas V1 :06s,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,3,1,1,1,2,2,2,Buy it,Nothing,Nothing
0.806451619,25,2,0,1,2,2,2,2,2,2,1,1,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,3,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,0,1,1,0,0,0,0,0,0,Easy to  Use,Nothing,Easy to see and hear
1.041666627,14,0,1,1,2,2,2,2,1,1,1,1,3,Hub Baby :06s,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,0,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,Makes life convienent ,Nothing ,It’s very relevant 
0.833333313,23,0,0,1,2,2,2,2,1,1,1,1,0,Control,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,3,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,,,,,,,,,,,,
0.806451619,11,2,1,1,1,1,1,2,1,1,1,1,1,Mini Xmas V1 :06s,2,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,4,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,You just need to use your voice. You could be doing dishes or cooking and wouldn’t have to stop. ,Nothing. It was short and sweet. ,To the point 
0.724637687,19,2,0,0,2,2,1,2,1,2,2,1,2,Mini Xmas V2 :15s,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,0,2,2,2,2,1,1,1,2,1,2,1,2,1,1,1,2,0,0,1,0,1,0,2,2,It showed me what Google nest can do,nothing,It gave a clear shot of what it can do
0.806451619,27,2,0,0,1,2,2,2,1,1,1,1,3,Hub Baby :06s,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,0,1,0,1,3,2,3,Simplicity,Nothing,Quick and to the point
0.75757575,18,0,0,0,2,1,1,2,1,1,2,1,1,Mini Xmas V1 :06s,1,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,1,1,1,1,2,0,1,1,0,0,0,1,2,easy to use,it was google,the end
0.75757575,19,1,0,0,2,2,1,2,2,2,1,1,1,Mini Xmas V1 :06s,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,2,1,1,0,2,1,2,2,1,1,2,1,2,2,2,2,1,1,1,0,1,1,1,0,1,0,0,0,Google nest can play music,Short,Xmasy
2.173913002,12,0,0,0,2,2,2,2,2,2,1,1,1,Mini Xmas V1 :06s,2,1,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,0,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,It can be used in daily life and that it helps maintain living.,Nothing. Thought it was great.,The music. The product was aesthetically pleasing.
0.75757575,22,1,0,1,1,1,1,2,1,1,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,0,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,2,0,1,1,0,0,0,1,1,You can use it to enjoy the Christmas holidays a bit better by having it okay some Christmas tunes. ,Nothing,Short yet informative 
0.75757575,22,1,0,0,2,2,2,2,2,1,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,4,2,1,2,1,2,1,2,2,1,1,2,1,2,2,1,0,1,0,1,0,0,1,1,1,It helps you do things easier with it,Nil,Is seasonal and quick
1.724137902,8,0,0,0,1,1,1,2,1,1,1,1,0,Control,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,0,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,,,,,,,,,,,,
0.75757575,25,0,0,1,2,1,1,2,1,1,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,1,1,2,2,1,I don’t know,Nothing ,Christmas gift idea
0.75757575,22,0,0,1,2,1,1,2,1,1,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,It’s same functions as others offer,Same ad concept as other competitors ,It’s Holidays season 
1.666666627,16,2,0,0,2,2,2,2,1,2,1,1,2,Mini Xmas V2 :15s,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Google nest is good for you and I will have to get it for my Christmas,Too much talking to you by the end of the video and I don't want to hear it,I like the idea of the day to be in the area around the house and I will be able to make it to the store
0.833333313,22,2,0,1,1,1,1,1,1,1,1,2,0,Control,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,2,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
0.806451619,25,2,0,0,2,2,2,2,1,1,1,1,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,0,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,1,0,1,1,0,0,0,2,1,It is a cool product,Nothing,Fun
2,13,0,0,0,1,1,1,2,1,1,1,1,3,Hub Baby :06s,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,1,1,4,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,0,0,0,2,2,2,1,It's a good thing,Nothing,It's a good technology
0.806451619,30,1,0,1,1,2,2,2,2,2,1,1,3,Hub Baby :06s,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,2,4,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,It can show you pictures that make you feel good. ,Not sure what the point if the as is. ,It’s amusing
1.666666627,13,0,0,0,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,0,1,1,1,1,To turn on the x mas lights,None,None
0.806451619,32,2,0,0,2,2,2,2,2,2,2,1,3,Hub Baby :06s,1,2,2,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0,0,0,1,1,1,1,,,
2.631578922,9,1,0,0,1,1,2,2,2,1,1,1,2,Mini Xmas V2 :15s,1,2,2,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,Is being awareness of unique the product is,Nothing really ,The ad is absolutely amazing 
0.75757575,28,0,0,0,1,1,1,2,1,1,1,1,1,Mini Xmas V1 :06s,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,Securiry,Too simple,Nice 
1.724137902,8,0,0,0,1,1,2,2,1,1,1,1,0,Control,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,1,1,0,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,
0.943396211,7,0,1,1,1,2,2,2,1,1,1,1,3,Hub Baby :06s,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,0,0,0,0,2,2,1,2,1,It’s about the innovative as ,It was a lil too fast ,The baby
0.724637687,29,1,0,0,2,1,2,2,2,1,1,1,2,Mini Xmas V2 :15s,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,0,1,0,0,1,1,1,2,The ease  of its use,Nothing ,The google nest and the tree  
1.5625,9,0,0,1,2,1,1,2,1,1,1,1,3,Hub Baby :06s,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,2,3,3,0,3,4,4,3,Nothing,To short,Nothing
1.851851821,15,0,0,0,1,1,1,2,1,1,1,1,0,Control,1,1,1,2,1,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,0,2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,,,,,,,,,,,,
0.75757575,19,2,0,0,1,2,1,1,1,1,1,1,1,Mini Xmas V1 :06s,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,4,3,3,3,1,2,2,3,2,.,plain,nothing
0.724637687,26,0,0,0,1,1,1,2,2,1,2,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,0,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,0,0,0,0,1,0,1,1,It makes your life easier,N/A,It was.humourous in a realistic way
0.724637687,29,0,0,1,1,2,2,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,4,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,0,0,0,1,0,1,1,Life made easy, Nothing,Music
0.724637687,24,1,0,1,1,1,2,1,1,1,1,1,2,Mini Xmas V2 :15s,2,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,0,2,2,2,2,1,1,2,1,2,1,1,1,2,1,1,2,0,0,0,0,0,0,0,0,Convenience,Nothing,To the point and the brand was well represented
0.75757575,22,1,0,1,1,2,2,2,2,2,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,4,2,2,3,3,3,3,3,3,,,
0.75757575,32,0,0,0,2,1,2,2,2,1,1,1,1,Mini Xmas V1 :06s,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,Playlist,"Nothing , the add  I was great",Soundtrack
0.75757575,26,1,0,1,1,2,1,2,2,1,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0,2,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,3,0,1,0,0,0,0,0,Na,Na,Na
0.833333313,26,1,0,0,1,1,2,2,1,1,1,1,0,Control,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,,,,,,,,,,
0.657894731,27,0,1,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,3,2,2,2,2,1,1,2,1,2,1,2,2,1,1,1,2,1,1,0,0,1,2,2,2,It can help control most items in the house even Christmas tree lights,It doesn’t explain how it works ,It offers features 
1.724137902,9,2,0,0,1,2,2,2,2,2,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,0,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,Google ,Nothing,Informative
1.724137902,2,0,0,1,1,1,1,2,1,2,1,1,0,Control,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,
0.833333313,32,0,0,0,2,2,2,2,2,2,2,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,0,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,,,,,,,,,,,,
0.75757575,24,0,0,0,2,1,2,2,2,1,2,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,0,0,1,0,0,1,1,2,To make every day life more efficient n easy  Saves time looking for what you want,Nothing it was good ,Simple to the point
1.724137902,3,0,0,0,2,1,2,2,2,2,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,0,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,0,1,0,2,0,1,1,Playing christmas playlist,Nothing,New product
0.724637687,19,0,0,0,1,1,2,1,2,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,0,When google nest talk it's clear,Nothing on this ad i dislike,The funy way took To show it
0.625,24,1,1,1,1,1,2,1,1,1,1,1,3,Hub Baby :06s,1,1,2,1,1,2,1,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,0,0,1,1,1,0,1,1,Everyone can use it,Nothing,Interesting
0.833333313,18,1,0,1,2,1,1,1,1,2,1,1,0,Control,2,1,1,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,0,2,1,2,1,1,1,1,2,2,1,2,1,2,2,1,,,,,,,,,,,,
0.724637687,19,0,0,1,2,1,1,2,1,2,1,1,2,Mini Xmas V2 :15s,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0,2,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,0,0,0,1,0,1,1,That smart technology makes life easier ,"Nothing, it was a nice ad.",The Christmas theme. 
2.173913002,17,0,0,0,2,1,1,1,1,2,1,1,1,Mini Xmas V1 :06s,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,2,2,2,That it is a google product,No specs or other information that would tell me it is a better product than the competition.,Simple and clean
0.806451619,25,0,0,1,2,2,1,2,1,2,1,1,3,Hub Baby :06s,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0,2,1,2,2,2,1,2,2,1,1,2,1,1,2,1,0,0,0,1,1,1,1,1,1,,Nothing ,Everything 
0.724637687,30,1,0,0,2,2,2,2,2,2,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,Its tell that with the Google nest it simplify managing things in the home.,Nothing in particular ,It was rather funny with Christmas tree falling down
2,14,0,0,0,1,2,2,2,1,1,1,1,3,Hub Baby :06s,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,1,1,4,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,2,3,3,3,1,2,3,3,2,Dont even know,The nawww noise,Not much
1.724137902,4,0,0,1,1,1,1,1,1,1,2,1,1,Mini Xmas V1 :06s,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,3,2,1,2,1,1,1,1,2,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,How new things are coming out each day it’s very nice ,N/A,"Short, right to the point"
0.75757575,30,0,0,0,2,2,2,2,2,2,2,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,1,1,0,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,2,0,1,1,0,0,0,0,1,Makes your life easier,Nothing,It was ok
1.5625,7,0,0,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,3,2,3,1,3,1,3,2,That it makes life easier or simplified tasks ,It’s a little cringe ,It’s short. 
1.666666627,11,0,0,1,1,2,2,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,3,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,2,Convenience ,,How quick it was
0.75757575,20,0,0,1,1,2,2,2,1,1,1,1,1,Mini Xmas V1 :06s,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,0,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,best friend till the end,none,how short and sweet it is
0.75757575,28,1,0,0,2,2,2,2,2,1,1,1,1,Mini Xmas V1 :06s,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,0,0,0,0,0,1,1,0,"It does anything you ask, play music tell me the weather. It's a help device",Nothing I liked it,The voice in the ad was soothing 
0.724637687,22,2,0,1,2,2,2,2,2,2,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,3,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,Amzing technology ,Nothin,The technology 
0.632911384,21,0,1,0,1,1,1,1,1,1,1,2,0,Control,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,2,2,1,,,,,,,,,,,,
1,7,0,1,1,1,2,2,2,1,1,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,1,1,0,2,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,0,1,0,1,2,That the google nest is easy to use (just say “hey google” followed by command) and that it is convenient for all your needs such as getting in the holiday spirit,"Nothing, it conveys the message well",I liked how simple it is
0.657894731,25,1,1,1,2,1,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,0,0,0,0,1,0,1,1,Being able to control your home with the touch of a button ,Nothing,Showing you how you can use the google nest mini to control things in your home 
0.657894731,30,1,1,0,1,1,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,0,2,2,2,2,1,1,1,1,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,D'accomoder notre facilite a etre moins stresser pour les autre chose que l'ont peut pas faire avec Google Nest ,Rien elle est tres tres attrayante avec ce beau sapin,Le sapin et les joies d'avoir la famille
0.657894731,24,1,1,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,0,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,Trying to make your life easier,Nothing,It was relevant 
0.806451619,21,0,0,0,1,1,1,1,1,1,1,2,3,Hub Baby :06s,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,2,3,3,2,2,2,3,2,No,Dunno,Nothing
1.666666627,14,0,0,0,2,1,1,1,1,1,1,1,2,Mini Xmas V2 :15s,2,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,0,1,0,1,1,2,2,2,It solves problems ,Didn't tell me price ,Funny 
0.657894731,19,0,1,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,0,0,0,2,1,0,1,To make life easier,This is not essential to your life,Humor
0.806451619,16,2,1,1,1,2,2,2,1,1,1,1,1,Mini Xmas V1 :06s,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,0,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,Great ,Nothing ,Presentation 
0.92592591,11,0,1,0,2,2,1,2,1,1,1,1,2,Mini Xmas V2 :15s,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,0,1,0,1,0,2,1,,,
0.847457647,9,1,1,0,2,1,1,1,1,1,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,,,,,,,,,,,,
0.625,22,0,1,0,1,2,2,2,2,2,1,1,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,0,0,0,0,0,1,0,0,That you can also share and put photos on your google nest.,There's nothing that I dislike.,I like that almost everyone can relate to the commercial because everyone has families.
0.632911384,27,1,1,0,1,2,1,2,1,1,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,3,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,,,,,,,,,,,,
1.666666627,14,0,0,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,0,0,1,1,1,1,,,Presentation 
0.806451619,15,1,1,1,1,1,1,1,1,1,1,2,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,0,1,3,2,1,It is made by google,No actual product info,Christmas music
1.5625,8,0,0,0,1,1,1,1,2,1,1,1,3,Hub Baby :06s,2,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,1,2,0,0,Good,Good,Good
0.943396211,8,0,1,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,1,2,2,1,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,0,0,3,1,2,1,2,1,You can have pictures set up on it,It wasn’t anything special ,It was quick 
0.632911384,26,0,1,0,2,1,2,2,1,2,1,1,0,Control,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,0,1,1,1,2,1,1,1,2,2,1,2,2,2,2,1,,,,,,,,,,,,
0.724637687,24,1,0,0,1,2,1,2,1,2,1,1,2,Mini Xmas V2 :15s,2,2,1,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1,0,2,2,2,2,1,1,2,2,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,You can control your tree with voice commands,Nothing,Love the convenience of smart tech
2.173913002,17,1,0,1,1,1,2,2,1,1,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,2,1,3,1,1,1,2,1,1,2,1,2,2,1,2,1,1,1,0,0,1,1,0,0,0,0,1,Play music,It was holiday themed,It was holiday themed 
0.92592591,11,0,1,1,1,2,1,1,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,3,3,1,0,2,1,2,2,To help turn on and off things that are otherwise difficult to do so.,It was boring. I feel like I see this type of ad too often.,It’s short. Short ads are great.
0.714285731,29,0,1,0,2,1,2,2,1,2,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,0,2,2,1,2,1,1,2,1,1,2,2,1,1,2,1,1,1,0,0,0,0,0,0,1,You just need to talk and the device gets lots of information ready to go right when asked,Nothing,It was simple
2,15,0,0,1,1,2,1,2,1,1,1,1,3,Hub Baby :06s,2,1,2,1,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,0,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,It’s the best voice when it comes to smart home devices ,Nothing much ,It’s very memorable 
0.714285731,19,0,1,1,1,2,2,2,1,1,1,1,1,Mini Xmas V1 :06s,2,2,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,,,,,,,,,,,,
